route_link,route_name,start_location,end_location,bus_name,bus_type,standardized_ac_type,standardized_seat_type,departure_time,duration,reaching_time,bus_rating,price,seat_availability
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,NueGo,Electric A/C Seater (2+2),A/C,Seater,22:45,07:12,05:57,4.3,474.0,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,NON A/C Sleeper (2+1),Non A/C,Sleeper,23:10,06:52,06:02,3.8,900.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:00,07:30,06:30,4.0,474.0,11
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,NueGo,Electric A/C Seater (2+2),A/C,Seater,23:25,07:30,06:55,4.0,474.0,17
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:40,06:50,05:30,4.0,600.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Pavan Tours and Travels,A/C Sleeper (2+1),A/C,Sleeper,23:10,06:05,05:15,4.5,930.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,VR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:59,06:11,06:10,3.6,4000.0,40
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,KPS Buses,A/C Sleeper (2+1),A/C,Sleeper,23:55,06:05,06:00,4.2,899.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,KPS Buses,A/C Sleeper (2+1),A/C,Sleeper,23:55,00:00,06:00,4.2,849.0,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,22:40,07:10,05:50,3.3,790.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,LVP Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:57,06:33,05:30,3.3,710.0,27
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Atluri Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:00,05:45,04:45,3.5,810.0,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,Bharat Benz A/C Seater /Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:15,07:30,06:45,3.7,800.0,25
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,23:45,06:30,06:15,3.3,1100.0,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,23:55,06:20,06:15,3.8,1000.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Venkata Padmavathi Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:20,07:40,06:00,3.8,590.0,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,23:10,06:25,05:35,3.5,990.0,4
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sudha Sri Tours and Travels,A/C Sleeper (2+1),A/C,Sleeper,23:10,06:37,05:47,3.9,990.0,20
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:10,07:20,05:30,3.6,680.0,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),A/C,Sleeper,23:20,06:06,05:26,3.7,870.0,14
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Kaveri Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),A/C,Sleeper,23:56,06:04,06:00,3.9,1100.0,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:55,07:00,05:55,3.2,740.0,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,NueGo,Electric A/C Seater (2+2),A/C,Seater,23:59,07:13,07:12,3.1,522.0,20
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Srinivasa Travels,A/C Sleeper (2+1),A/C,Sleeper,22:35,07:10,05:45,3.6,1100.0,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,22:15,07:00,05:15,3.7,990.0,5
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),Non A/C,Sleeper,23:30,06:10,05:40,2.6,750.0,9
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:45,06:15,05:00,3.1,670.0,29
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:40,06:55,05:35,3.2,740.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),A/C,Sleeper,23:00,06:30,05:30,2.9,1000.0,27
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:00,06:45,05:45,3.2,780.0,14
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:55,06:05,06:00,4.3,1036.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),A/C,Sleeper,23:30,06:30,06:00,3.7,1200.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),00:30,06:50,07:20,2.7,750.0,32
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:10,07:15,06:25,2.8,780.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),00:30,04:45,05:15,3.0,779.0,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,S S N L Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:45,06:07,04:52,3.2,800.0,41
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,23:50,06:25,06:15,4.0,990.0,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Eswar Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:55,06:55,05:50,4.5,700.0,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:20,07:00,06:20,2.9,845.0,16
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Komali Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),00:29,06:31,07:00,4.1,780.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:59,07:11,06:10,4.3,770.0,6
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:05,07:25,06:30,3.8,559.0,27
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,01:30,05:20,06:50,3.8,1900.0,7
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),00:25,06:30,06:55,2.6,700.0,11
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:55,06:30,06:25,2.8,700.0,14
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,BSR Tours And Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:59,07:11,07:10,2.9,780.0,14
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,23:35,06:05,05:40,3.4,790.0,17
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Mayuri Travels,A/C Sleeper (2+1),A/C,Sleeper,23:55,06:45,06:40,2.3,1220.0,24
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:50,05:48,05:38,2.7,899.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:55,06:30,06:25,2.6,720.0,20
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,15:30,07:35,23:05,2.4,790.0,11
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Chandu Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:45,06:10,05:55,2.7,741.0,24
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),00:25,06:05,06:30,3.4,799.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),A/C,Sleeper,00:45,06:15,07:00,2.6,1400.0,27
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Navayuga Travels,NON AC Seater / Sleeper 2+1,Non A/C,Seater/Sleeper(2+1),00:25,06:16,06:41,3.0,890.0,29
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Venkteshwara Travels,A/C Sleeper (2+1),A/C,Sleeper,15:20,05:40,21:00,3.1,399.0,11
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Nani Svkdt Travels,A/C Sleeper (2+1),A/C,Sleeper,23:41,06:04,05:45,2.9,870.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,Non A/C,Seater/Sleeper(2+1),23:40,07:27,07:07,2.4,830.0,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,YNR Travels,A/C Sleeper (2+1),A/C,Sleeper,23:25,06:35,06:00,2.9,4000.0,32
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Mayuri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:55,05:05,05:00,2.8,890.0,25
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),A/C,Sleeper,00:30,05:35,06:05,2.7,1400.0,6
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),01:00,06:00,07:00,2.6,900.0,7
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai RK Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:30,06:22,05:52,1.6,779.0,16
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,DMR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:50,06:35,06:25,2.6,890.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:45,06:05,05:50,2.3,780.0,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Ramana Tours And Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),01:00,06:07,07:07,2.5,780.0,10
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Atluri Travels,NON AC Seater / Sleeper 2+1,Non A/C,Seater/Sleeper(2+1),23:48,06:17,06:05,1.9,780.0,24
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:25,06:20,05:45,2.8,890.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,AMIGOS TRAVELS,A/C Sleeper (2+1),A/C,Sleeper,23:59,06:20,06:19,1.3,1149.0,23
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours and Travels Grand,A/C Sleeper (2+1),A/C,Sleeper,15:20,06:10,21:30,3.8,1300.0,7
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:50,06:37,06:27,2.1,780.0,13
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),00:05,06:10,06:15,1.9,780.0,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,NueGo,Electric A/C Seater (2+2),A/C,Seater,23:50,07:22,07:12,4.3,618.0,12
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),A/C,Sleeper,00:40,06:25,07:05,4.0,1400.0,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:55,05:40,05:35,4.3,890.0,24
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Meghana Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),00:15,05:23,05:38,3.9,799.0,26
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,V Kaveri Travels,A/C Sleeper (2+1),A/C,Sleeper,23:51,06:39,06:30,3.9,1250.0,26
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,DivyaSri Bus,A/C Sleeper (2+1),A/C,Sleeper,23:20,06:03,05:23,3.9,899.0,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri KVR Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),01:15,05:50,07:05,3.8,1143.0,29
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sree Gowtham Travels,A/C Sleeper (2+1),A/C,Sleeper,23:02,05:19,04:21,3.7,1300.0,18
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:59,06:28,06:27,3.8,699.0,17
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Anjani Bus,NON A/C Sleeper (2+1),Non A/C,Sleeper,23:30,06:55,06:25,4.9,1049.0,28
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Virat Travels,Volvo Multi-Axle A/C Sleeper (2+1),A/C,Sleeper,23:55,06:00,05:55,4.6,1249.0,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,NueGo,Electric A/C Seater (2+2),A/C,Seater,23:35,06:52,06:27,3.5,667.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Holidays Tours and Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:45,06:03,05:48,3.6,768.0,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:05,06:55,05:00,3.6,680.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:15,07:30,05:45,3.6,680.0,11
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sitara Travels,NON A/C Push Back (2+2),Non A/C,Seater,23:00,06:20,05:20,3.6,744.0,24
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:55,06:49,06:44,3.6,890.0,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Siri Tours and Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),00:02,06:15,06:17,4.6,890.0,15
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Krishna Travels (VGN),A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),22:45,07:06,05:51,3.4,600.0,25
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sri Atluri Travels,NON A/C Hi-Tech (2+2),Non A/C,Other,22:45,06:05,04:50,4.4,780.0,14
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Varun Travels,Scania AC Multi Axle Sleeper (2+1),A/C,Sleeper,23:25,05:45,05:10,3.2,1050.0,31
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),01:05,04:50,05:55,3.2,720.0,28
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Zingbus Plus,A/C Sleeper (2+1),A/C,Sleeper,23:55,06:55,06:50,3.1,1220.0,28
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:59,06:41,06:40,3.0,666.0,20
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sai Dasari Travels,A/C Sleeper (2+1),A/C,Sleeper,23:55,06:15,06:10,3.0,1100.0,19
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Sree Durga Kaveri Travels,A/C Sleeper (2+1),A/C,Sleeper,23:55,06:47,06:42,3.2,1199.0,22
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,J GAGANA TRAVELS,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),00:30,05:00,05:30,3.8,670.0,16
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Morning Star Travels,A/C Sleeper (2+1),A/C,Sleeper,00:50,05:30,06:20,2.6,990.0,17
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:25,06:20,05:45,3.4,700.0,30
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Royal Varma Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:35,06:40,05:15,2.9,800.0,32
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Prasanna Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:15,06:10,05:25,2.9,650.0,30
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Pavan Tours and Travels,A/C Sleeper (2+1),A/C,Sleeper,23:10,06:20,05:30,3.3,807.0,27
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,LVR Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:30,06:55,06:25,2.8,830.0,30
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Vahini Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),23:55,06:32,06:27,2.6,890.0,9
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Vasireddy Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),23:10,07:00,06:10,3.4,699.0,25
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:40,06:55,05:35,2.6,740.0,25
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),A/C,Sleeper,22:30,06:55,05:25,2.2,1000.0,21
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Vinay's Tours and Travels,A/C Sleeper (2+1),A/C,Sleeper,22:00,08:00,06:00,2.3,1000.0,20
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),A/C,Seater/Sleeper(2+1),16:00,07:05,23:05,2.7,499.0,38
https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vijayawada to Hyderabad,Vijayawada,Hyderabad,SSK Travels,Non A/C Seater / Sleeper (2+1),Non A/C,Seater/Sleeper(2+1),22:45,07:25,06:10,2.9,549.0,26
